2021-08-01 19:34:00;-15.804671;-47.881720;1;63;61;175;4;354;320;5;4;10;10;200.130.0.10;200.130.0.1
2021-08-01 19:34:00;-15.731598;-47.896735;1;12;61;60;60;0;0;12;12;0;0;200.202.168.32;0
2021-08-01 19:34:00;-15.787685;-47.921448;1;53;59;209;14;275;224;209;14;275;224;200.130.106.168;200.130.106.40
2021-08-01 19:34:00;-15.804671;-47.881720;1;65;124;5;0;41;40;5;0;23;23;200.130.8.42;200.130.8.15
2021-08-01 19:34:00;-15.891531;-47.780283;1;44;0;0;0;1;1;0;0;1;1;0;200.130.158.215
2021-08-01 19:34:00;-15.796647;-47.868991;1;57;0;0;0;42;41;0;0;11;11;0;200.17.1.0
2021-08-01 19:34:00;-15.816786;-47.943379;1;55;123;6;0;279;266;2;0;1;1;200.130.9.199;200.130.9.1
2021-08-01 19:34:00;-15.801176;-47.883463;1;38;119;181;6;73;39;181;6;1;1;200.130.5.3;200.130.4.0
2021-08-01 19:34:00;-15.794036;-48.101760;1;49;0;0;0;1;1;0;0;1;1;0;200.130.152.0
2021-08-01 19:34:00;-15.79562;-47.891049;1;40;122;4;0;54;48;4;0;1;1;200.130.147.253;200.130.147.238
2021-08-01 19:34:00;-15.859067;-47.927017;1;68;0;0;0;1259;1259;0;0;789;789;0;200.130.34.33
2021-08-01 19:34:00;-15.795682;-47.893624;1;5;60;17;0;25;20;17;0;13;13;200.130.27.2;200.130.27.3
2021-08-01 19:34:00;-15.771045;-47.871423;1;24;123;15;0;578;496;15;0;29;29;200.130.11.66;200.130.11.211
2021-08-01 19:34:00;-15.797326;-47.881735;1;70;60;527;380;2102;1692;108;108;2;2;200.133.63.164;200.19.119.99
2021-08-01 19:34:00;-15.795682;-47.893624;1;23;61;49;0;4;2;49;0;1;1;200.130.56.1;200.130.56.147
2021-08-01 19:34:00;-15.793476;-47.969170;1;48;0;0;0;1;1;0;0;1;1;0;200.130.154.14
2021-08-01 19:34:00;-15.814495;-47.825561;1;0;0;0;0;34;12;0;0;4;4;0;10.0.0.46
2021-08-01 19:34:00;-15.709371;-47.911080;1;11;60;16;16;0;0;16;16;0;0;200.130.100.10;0
2021-08-01 19:34:00;-15.752444;-47.829375;1;41;0;0;0;1;1;0;0;1;1;0;200.130.148.0
2021-08-01 19:34:00;-15.787986;-47.884660;1;64;61;3;0;52;49;3;0;52;49;200.130.30.20;200.130.30.2
2021-08-01 19:34:00;-15.753950;-47.879337;1;43;0;0;0;48;45;0;0;19;19;0;200.130.64.2
2021-08-01 19:34:00;-15.796741;-47.880261;1;3;0;0;0;19;19;0;0;12;12;0;200.130.29.10
2021-08-01 19:34:00;-15.863034;-48.053854;1;51;0;0;0;1;1;0;0;1;1;0;200.130.150.210
2021-08-01 19:34:00;-15.787983;-47.914191;1;52;60;186;186;0;0;176;176;0;0;200.130.24.200;0
2021-08-01 19:34:00;-15.790370;-47.878825;1;25;61;43;2;223;194;1;1;69;62;200.130.18.116;200.130.18.192
2021-08-01 19:34:00;-15.814495;-47.825561;1;1;63;117;28;232;194;5;5;16;16;200.130.101.194;200.130.20.13
2021-08-01 19:34:00;-15.797419;-47.885995;1;67;0;0;0;2;2;0;0;1;1;0;200.130.76.130
2021-08-01 19:34:00;-15.762928;-47.867211;1;28;62;2969;8;1141;1065;151;5;344;344;164.41.101.4;164.41.101.141
2021-08-01 19:34:00;-15.815952;-47.943111;1;2;123;8;0;29;29;8;0;15;15;200.130.146.1;200.130.146.11
2021-08-01 19:34:00;-15.801132;-47.879293;1;42;124;1;0;0;0;1;0;0;0;200.130.65.1;0
2021-08-01 19:34:00;-15.771946;-47.865842;1;4;124;3;0;459;340;3;0;70;63;191.36.236.254;191.36.236.6
2021-08-01 19:34:00;-15.830376;-47.930627;1;26;0;0;0;134;128;0;0;69;66;0;200.130.16.243
2021-08-01 19:34:00;-15.795423;-47.873152;1;58;123;124;11;2250;1991;78;10;869;835;200.130.7.254;200.130.3.138
