2021-08-01 05:15:00;-15.771045;-47.871423;1;24;123;2;0;0;0;2;0;0;0;200.130.11.66;0
2021-08-01 05:15:00;-15.795423;-47.873152;1;58;0;0;0;5;0;0;0;4;0;0;200.130.2.197
2021-08-01 05:15:00;-15.795682;-47.893624;1;23;0;0;0;0;0;0;0;0;0;0;0
2021-08-01 05:15:00;-15.787983;-47.914191;1;52;0;0;0;0;0;0;0;0;0;0;0
2021-08-01 05:15:00;-15.797326;-47.881735;1;70;62;3;0;16;0;3;0;3;0;200.19.119.92;200.130.77.10
2021-08-01 05:15:00;-15.816786;-47.943379;1;55;0;0;0;0;0;0;0;0;0;0;0
2021-08-01 05:15:00;-15.795682;-47.893624;1;5;60;2;0;0;0;2;0;0;0;200.130.27.2;0
2021-08-01 05:15:00;-15.787685;-47.921448;1;53;59;13;0;5;0;13;0;5;0;200.130.106.168;200.130.106.40
2021-08-01 05:15:00;-15.814495;-47.825561;1;1;0;0;0;0;0;0;0;0;0;0;0
2021-08-01 05:15:00;-15.787986;-47.884660;1;64;0;0;0;0;0;0;0;0;0;0;0
2021-08-01 05:15:00;-15.762928;-47.867211;1;28;62;29;0;0;0;25;0;0;0;164.41.118.4;0
2021-08-01 05:15:00;-15.731598;-47.896735;1;12;0;0;0;0;0;0;0;0;0;0;0
2021-08-01 05:15:00;-15.859067;-47.927017;1;68;0;0;0;0;0;0;0;0;0;0;0
2021-08-01 05:15:00;-15.830376;-47.930627;1;26;0;0;0;0;0;0;0;0;0;0;0
2021-08-01 05:15:00;-15.790370;-47.878825;1;25;0;0;0;0;0;0;0;0;0;0;0
2021-08-01 05:15:00;-15.771946;-47.865842;1;4;0;0;0;0;0;0;0;0;0;0;0
2021-08-01 05:15:00;-15.804671;-47.881720;1;65;0;0;0;0;0;0;0;0;0;0;0
2021-08-01 05:15:00;-15.801176;-47.883463;1;38;119;1;0;0;0;1;0;0;0;200.130.5.3;0
