2021-06-25 01:39:19;37;16;912364563.0;912364;df;sp
2021-06-25 13:59:50;37;16;926471640.0;926471;df;sp
2021-06-25 17:42:27;37;16;926057812.0;926057;df;sp
2021-06-25 22:43:22;37;16;917975859.0;917975;df;sp
