2021-02-07 05:51:52;37;16;920002055.0;920002;df;sp
2021-02-07 10:37:15;37;16;916663489.0;916663;df;sp
2021-02-07 15:16:28;37;16;926888106.0;926888;df;sp
2021-02-07 19:09:54;37;16;912892319.0;912892;df;sp
2021-02-07 23:28:00;37;16;914044339.0;914044;df;sp
