2021-01-23 04:44:48;37;16;912314278.0;912314;df;sp
2021-01-23 08:31:08;37;16;910849003.0;910849;df;sp
2021-01-23 12:38:53;37;16;924768328.0;924768;df;sp
2021-01-23 15:42:58;37;16;924950600.0;924950;df;sp
2021-01-23 18:56:55;37;16;912524769.0;912524;df;sp
